Date,Symbol,Underlying Close Price (A),Underlying Previous Day Close Price (B),Underlying Log Returns (C) = LN(A/B),Previous Day Underlying Volatility (D),Current Day Underlying Daily Volatility (E) = Sqrt(0.995*D*D + 0.005*C*C),Underlying Annualised Volatility (F) = E*Sqrt(365)
04-MAY-2026,511147,63.34,62.84,0.0079,0.0300,0.0299,0.5712
04-MAY-2026,511153,19.42,19.61,-0.0097,0.0350,0.0349,0.6668
04-MAY-2026,511169,5.78,5.51,0.0478,0.0297,0.0298,0.5693
04-MAY-2026,511176,106.30,101.32,0.0480,0.0315,0.0316,0.6037
04-MAY-2026,511185,15.85,15.85,0.0000,0.0099,0.0099,0.1891
04-MAY-2026,511187,1.48,1.35,0.0919,0.0402,0.0406,0.7757
04-MAY-2026,511200,111.50,111.50,0.0000,0.0143,0.0143,0.2732
04-MAY-2026,511246,4.40,4.61,-0.0466,0.0354,0.0355,0.6782
04-MAY-2026,511254,61.75,61.75,0.0000,0.0000,0.0000,0.0000
04-MAY-2026,511260,39.83,41.86,-0.0497,0.0221,0.0223,0.4260
04-MAY-2026,511355,13.18,12.42,0.0594,0.0277,0.0279,0.5330
04-MAY-2026,511359,54.88,55.00,-0.0022,0.0306,0.0305,0.5827
04-MAY-2026,511377,31.00,31.00,0.0000,0.0258,0.0257,0.4910
04-MAY-2026,511391,64.12,61.07,0.0487,0.0329,0.0330,0.6305
04-MAY-2026,511401,5.85,5.85,0.0000,0.0345,0.0344,0.6572
04-MAY-2026,511411,31.46,31.46,0.0000,0.0447,0.0446,0.8521
04-MAY-2026,511441,30.00,28.65,0.0460,0.0327,0.0328,0.6266
04-MAY-2026,511447,0.34,0.35,-0.0290,0.0374,0.0373,0.7126
04-MAY-2026,511451,11.15,11.73,-0.0507,0.0356,0.0357,0.6820
04-MAY-2026,511463,8.90,8.90,0.0000,0.0367,0.0366,0.6992
04-MAY-2026,511493,3.25,3.28,-0.0092,0.0428,0.0427,0.8158
04-MAY-2026,511501,25.08,24.53,0.0222,0.0315,0.0315,0.6018
04-MAY-2026,511507,46.11,48.53,-0.0512,0.0371,0.0372,0.7107
04-MAY-2026,511509,28.11,27.87,0.0086,0.0306,0.0305,0.5827
04-MAY-2026,511523,20.98,20.63,0.0168,0.0261,0.0261,0.4986
04-MAY-2026,511525,1.91,1.92,-0.0052,0.0309,0.0309,0.5903
04-MAY-2026,511533,40.01,41.00,-0.0244,0.0402,0.0402,0.7680
04-MAY-2026,511535,36.92,38.76,-0.0486,0.0467,0.0467,0.8922
04-MAY-2026,511539,14.87,15.48,-0.0402,0.0287,0.0288,0.5502
04-MAY-2026,511543,37.65,37.79,-0.0037,0.0385,0.0384,0.7336
04-MAY-2026,511549,54.74,55.13,-0.0071,0.0301,0.0300,0.5731
04-MAY-2026,511557,4.00,3.98,0.0050,0.0345,0.0344,0.6572
04-MAY-2026,511563,48.94,47.99,0.0196,0.0283,0.0283,0.5407
04-MAY-2026,511571,121.60,123.15,-0.0127,0.0386,0.0385,0.7355
04-MAY-2026,511577,14.92,14.05,0.0601,0.0374,0.0375,0.7164
04-MAY-2026,511585,3.66,3.73,-0.0189,0.0168,0.0168,0.3210
04-MAY-2026,511593,17.60,17.10,0.0288,0.0414,0.0414,0.7909
04-MAY-2026,511601,8.81,8.61,0.0230,0.0335,0.0335,0.6400
04-MAY-2026,511609,20.50,20.25,0.0123,0.0209,0.0208,0.3974
04-MAY-2026,511626,76.55,79.95,-0.0435,0.0401,0.0402,0.7680
04-MAY-2026,511632,6.87,6.87,0.0000,0.0074,0.0074,0.1414
04-MAY-2026,511634,350.25,350.25,0.0000,0.0178,0.0178,0.3401
04-MAY-2026,511636,2.03,2.09,-0.0291,0.0296,0.0296,0.5655
04-MAY-2026,511644,80.82,85.07,-0.0512,0.1441,0.1438,2.7473
04-MAY-2026,511654,58.05,58.23,-0.0031,0.0429,0.0428,0.8177
04-MAY-2026,511658,17.29,17.17,0.0070,0.0332,0.0331,0.6324
04-MAY-2026,511660,8.26,8.26,0.0000,0.0099,0.0099,0.1891
04-MAY-2026,511664,7.41,7.45,-0.0054,0.0390,0.0389,0.7432
04-MAY-2026,511688,13.44,13.44,0.0000,0.0231,0.0230,0.4394
04-MAY-2026,511692,6.55,6.46,0.0138,0.0436,0.0435,0.8311
04-MAY-2026,511696,260.40,271.85,-0.0430,0.0368,0.0369,0.7050
04-MAY-2026,511700,0.39,0.39,0.0000,0.0332,0.0331,0.6324
04-MAY-2026,511702,160.90,163.90,-0.0185,0.0269,0.0269,0.5139
04-MAY-2026,511710,2.05,2.02,0.0147,0.0350,0.0349,0.6668
04-MAY-2026,511712,67.92,73.00,-0.0721,0.0361,0.0364,0.6954
04-MAY-2026,511716,6.45,6.60,-0.0230,0.0414,0.0413,0.7890
04-MAY-2026,511728,16.80,16.40,0.0241,0.0350,0.0349,0.6668
04-MAY-2026,511730,17.12,17.12,0.0000,0.0184,0.0184,0.3515
04-MAY-2026,511734,11.01,11.58,-0.0505,0.0281,0.0283,0.5407
04-MAY-2026,511738,32.00,32.00,0.0000,0.0166,0.0166,0.3171
04-MAY-2026,511740,123.25,123.25,0.0000,0.0326,0.0325,0.6209
04-MAY-2026,511756,30.50,30.12,0.0125,0.0333,0.0332,0.6343
04-MAY-2026,511758,75.00,76.42,-0.0188,0.0428,0.0428,0.8177
04-MAY-2026,511764,39.74,39.74,0.0000,0.0370,0.0369,0.7050
04-MAY-2026,512014,913.80,914.00,-0.0002,0.0258,0.0258,0.4929
04-MAY-2026,512018,8.62,8.48,0.0164,0.0317,0.0317,0.6056
04-MAY-2026,512022,244.45,244.45,0.0000,0.0000,0.0000,0.0000
04-MAY-2026,512024,76.00,76.00,0.0000,0.0144,0.0143,0.2732
04-MAY-2026,512025,35.60,35.63,-0.0008,0.0364,0.0363,0.6935
04-MAY-2026,512026,61.95,61.95,0.0000,0.1148,0.1145,2.1875
04-MAY-2026,512036,138.90,138.90,0.0000,0.0313,0.0312,0.5961
04-MAY-2026,512047,6.16,6.36,-0.0320,0.0382,0.0382,0.7298
04-MAY-2026,512048,2.83,2.83,0.0000,0.0373,0.0373,0.7126
04-MAY-2026,512062,78.05,76.52,0.0198,0.0183,0.0183,0.3496
04-MAY-2026,512063,45.34,45.34,0.0000,0.0104,0.0104,0.1987
04-MAY-2026,512064,38.74,39.60,-0.0220,0.0349,0.0349,0.6668
04-MAY-2026,512065,25.91,25.41,0.0195,0.1016,0.1014,1.9372
04-MAY-2026,512091,12.19,12.19,0.0000,0.0320,0.0319,0.6094
04-MAY-2026,512093,3.55,3.63,-0.0223,0.0272,0.0272,0.5197
04-MAY-2026,512097,0.24,0.26,-0.0800,0.0443,0.0445,0.8502
04-MAY-2026,512099,760.00,764.75,-0.0062,0.0275,0.0275,0.5254
04-MAY-2026,512101,17.40,17.40,0.0000,0.0000,0.0000,0.0000
04-MAY-2026,512103,330.00,333.50,-0.0106,0.0298,0.0297,0.5674
04-MAY-2026,512109,61.20,61.20,0.0000,0.0110,0.0110,0.2102
04-MAY-2026,512115,66.73,66.20,0.0080,0.0348,0.0347,0.6629
04-MAY-2026,512117,3.67,3.67,0.0000,0.0000,0.0000,0.0000
04-MAY-2026,512149,1.01,1.01,0.0000,0.0355,0.0354,0.6763
04-MAY-2026,512153,10.55,10.55,0.0000,0.0090,0.0089,0.1700
04-MAY-2026,512169,11.56,11.56,0.0000,0.0249,0.0248,0.4738
04-MAY-2026,512175,4.06,4.09,-0.0074,0.0365,0.0364,0.6954
04-MAY-2026,512197,6.03,6.34,-0.0501,0.0344,0.0345,0.6591
04-MAY-2026,512213,2.71,2.71,0.0000,0.0000,0.0000,0.0000
04-MAY-2026,512217,29.87,30.17,-0.0100,0.0367,0.0366,0.6992
04-MAY-2026,512221,14.45,14.45,0.0000,0.0026,0.0026,0.0497
04-MAY-2026,512229,186.75,184.55,0.0119,0.0164,0.0164,0.3133
04-MAY-2026,512233,26.16,26.16,0.0000,0.0026,0.0026,0.0497
04-MAY-2026,512247,2.93,2.88,0.0172,0.0265,0.0264,0.5044
04-MAY-2026,512257,3.44,3.46,-0.0058,0.0242,0.0242,0.4623
04-MAY-2026,512261,3.00,3.00,0.0000,0.0000,0.0000,0.0000
04-MAY-2026,512271,116.50,116.50,0.0000,0.0004,0.0004,0.0076
04-MAY-2026,512277,438.30,417.45,0.0487,0.1016,0.1014,1.9372
04-MAY-2026,512279,34.61,32.97,0.0485,0.0225,0.0227,0.4337
04-MAY-2026,512297,85.39,83.72,0.0198,0.0338,0.0338,0.6457
04-MAY-2026,512301,32.25,30.80,0.0460,0.0311,0.0311,0.5942
04-MAY-2026,512344,4.45,4.45,0.0000,0.0352,0.0351,0.6706
04-MAY-2026,512345,136.05,129.60,0.0486,0.0302,0.0303,0.5789
04-MAY-2026,512361,34.25,32.62,0.0488,0.0319,0.0320,0.6114
04-MAY-2026,512367,11.52,11.52,0.0000,0.0011,0.0011,0.0210
04-MAY-2026,512377,5.64,5.64,0.0000,0.0033,0.0033,0.0630
04-MAY-2026,512379,2.81,2.88,-0.0246,0.0326,0.0326,0.6228
04-MAY-2026,512399,44.90,44.31,0.0132,0.0275,0.0274,0.5235
04-MAY-2026,512404,0.05,0.05,0.0000,0.0112,0.0112,0.2140
04-MAY-2026,512405,16.41,16.41,0.0000,0.0090,0.0089,0.1700
04-MAY-2026,512408,10.05,10.05,0.0000,0.0000,0.0000,0.0000
04-MAY-2026,512415,5.50,5.53,-0.0054,0.0335,0.0334,0.6381
04-MAY-2026,512425,820.00,820.00,0.0000,0.0312,0.0312,0.5961
04-MAY-2026,512437,382.20,371.00,0.0297,0.0345,0.0344,0.6572
04-MAY-2026,512441,0.41,0.39,0.0500,0.0424,0.0424,0.8101
04-MAY-2026,512443,15.51,16.24,-0.0460,0.0325,0.0326,0.6228
04-MAY-2026,512453,590.95,597.75,-0.0114,0.0285,0.0284,0.5426
04-MAY-2026,512477,413.50,416.00,-0.0060,0.0404,0.0403,0.7699
04-MAY-2026,512479,349.70,349.70,0.0000,0.0147,0.0147,0.2808
04-MAY-2026,512481,5.31,5.23,0.0152,0.0284,0.0284,0.5426
04-MAY-2026,512485,115.75,110.25,0.0487,0.0338,0.0339,0.6477
04-MAY-2026,512489,14.54,14.65,-0.0075,0.0439,0.0437,0.8349
04-MAY-2026,512493,54.53,54.80,-0.0049,0.0330,0.0329,0.6286
04-MAY-2026,512499,0.49,0.49,0.0000,0.0070,0.0069,0.1318
04-MAY-2026,512511,1.08,1.08,0.0000,0.0025,0.0025,0.0478
04-MAY-2026,512527,773.00,754.00,0.0249,0.0259,0.0259,0.4948
04-MAY-2026,512565,43.57,41.50,0.0487,0.0285,0.0286,0.5464
04-MAY-2026,512587,36.50,36.39,0.0030,0.0370,0.0369,0.7050
04-MAY-2026,512589,162.80,168.55,-0.0347,0.0341,0.0341,0.6515
04-MAY-2026,512591,0.99,0.95,0.0412,0.0431,0.0431,0.8234
04-MAY-2026,512595,84.53,82.86,0.0200,0.1538,0.1534,2.9307
04-MAY-2026,512600,62.84,62.13,0.0114,0.0283,0.0282,0.5388
04-MAY-2026,512604,6.16,6.12,0.0065,0.0383,0.0383,0.7317
04-MAY-2026,512618,9.76,9.96,-0.0203,0.0541,0.0540,1.0317
04-MAY-2026,512624,6.09,6.37,-0.0450,0.0323,0.0323,0.6171
04-MAY-2026,512634,162.50,160.50,0.0124,0.0244,0.0243,0.4643
04-MAY-2026,513005,41.34,42.48,-0.0272,0.0347,0.0346,0.6610
04-MAY-2026,513039,3.31,3.31,0.0000,0.0000,0.0000,0.0000
04-MAY-2026,513043,158.25,158.30,-0.0003,0.0340,0.0339,0.6477
04-MAY-2026,513059,38.93,38.38,0.0142,0.0286,0.0285,0.5445
04-MAY-2026,513063,22.82,22.00,0.0366,0.0402,0.0401,0.7661
04-MAY-2026,513117,8.41,8.52,-0.0130,0.0295,0.0295,0.5636
04-MAY-2026,513119,1085.45,1105.05,-0.0179,0.0325,0.0325,0.6209
04-MAY-2026,513149,862.20,825.00,0.0441,0.0298,0.0298,0.5693
04-MAY-2026,513173,21.20,20.55,0.0311,0.0371,0.0370,0.7069
04-MAY-2026,513252,910.00,928.00,-0.0196,0.0342,0.0342,0.6534
04-MAY-2026,513295,174.55,178.00,-0.0196,0.0406,0.0406,0.7757
04-MAY-2026,513303,13.89,13.42,0.0344,0.0360,0.0360,0.6878
04-MAY-2026,513307,1432.55,1429.05,0.0024,0.0521,0.0520,0.9935
04-MAY-2026,513337,0.60,0.60,0.0000,0.0361,0.0360,0.6878
04-MAY-2026,513353,289.85,297.05,-0.0245,0.0271,0.0271,0.5177
04-MAY-2026,513361,19.81,18.48,0.0695,0.0335,0.0337,0.6438
04-MAY-2026,513369,129.65,125.90,0.0294,0.0329,0.0328,0.6266
04-MAY-2026,513397,9.80,9.80,0.0000,0.0295,0.0294,0.5617
04-MAY-2026,513401,19.68,20.71,-0.0510,0.0362,0.0363,0.6935
04-MAY-2026,513403,12.20,12.20,0.0000,0.0421,0.0420,0.8024
04-MAY-2026,513418,5.04,4.99,0.0100,0.0325,0.0325,0.6209
04-MAY-2026,513422,34.67,34.20,0.0136,0.0408,0.0407,0.7776
04-MAY-2026,513430,35.50,35.91,-0.0115,0.0328,0.0327,0.6247
04-MAY-2026,513452,10.47,10.47,0.0000,0.0351,0.0350,0.6687
04-MAY-2026,513456,59.05,55.00,0.0711,0.0282,0.0286,0.5464
04-MAY-2026,513460,9.60,9.15,0.0480,0.0351,0.0352,0.6725
04-MAY-2026,513472,454.55,443.05,0.0256,0.0310,0.0310,0.5923
04-MAY-2026,513488,21.44,20.23,0.0581,0.0364,0.0365,0.6973
04-MAY-2026,513496,392.00,385.00,0.0180,0.0363,0.0362,0.6916
04-MAY-2026,513498,92.01,87.00,0.0560,0.0355,0.0356,0.6801
04-MAY-2026,513502,9.30,9.28,0.0022,0.0356,0.0355,0.6782
04-MAY-2026,513507,157.55,150.05,0.0488,0.0244,0.0246,0.4700
04-MAY-2026,513511,324.00,321.00,0.0093,0.0336,0.0335,0.6400
04-MAY-2026,513513,9.99,10.49,-0.0488,0.0523,0.0523,0.9992
04-MAY-2026,513528,46.51,48.92,-0.0505,0.0403,0.0404,0.7718
04-MAY-2026,513540,20.58,20.58,0.0000,0.0258,0.0258,0.4929
04-MAY-2026,513544,65.14,66.46,-0.0201,0.0351,0.0350,0.6687
04-MAY-2026,513548,160.85,158.95,0.0119,0.0419,0.0418,0.7986
04-MAY-2026,513566,12.72,12.25,0.0376,0.0304,0.0304,0.5808
04-MAY-2026,513575,32.59,34.30,-0.0511,0.0397,0.0398,0.7604
04-MAY-2026,513579,5.99,6.30,-0.0505,0.0250,0.0251,0.4795
04-MAY-2026,513629,38.79,37.00,0.0472,0.0358,0.0359,0.6859
04-MAY-2026,513642,45.50,43.58,0.0431,0.0457,0.0457,0.8731
04-MAY-2026,513687,5.00,5.10,-0.0198,0.0322,0.0321,0.6133
04-MAY-2026,513693,34.24,35.70,-0.0418,0.0330,0.0331,0.6324
04-MAY-2026,513699,26.00,26.30,-0.0115,0.0377,0.0376,0.7183
04-MAY-2026,513709,170.60,172.60,-0.0117,0.0333,0.0332,0.6343
04-MAY-2026,513713,3.82,3.86,-0.0104,0.0299,0.0299,0.5712
04-MAY-2026,513721,17.29,17.29,0.0000,0.0352,0.0351,0.6706
04-MAY-2026,514010,22.16,21.95,0.0095,0.0380,0.0379,0.7241
04-MAY-2026,514028,40.00,39.00,0.0253,0.0381,0.0380,0.7260
04-MAY-2026,514030,112.25,113.13,-0.0078,0.0274,0.0273,0.5216
04-MAY-2026,514060,5.96,5.84,0.0203,0.0324,0.0324,0.6190
04-MAY-2026,514087,59.00,53.65,0.0951,0.0338,0.0344,0.6572
04-MAY-2026,514113,24.45,25.19,-0.0298,0.0328,0.0328,0.6266
04-MAY-2026,514128,41.95,40.00,0.0476,0.0307,0.0308,0.5884
04-MAY-2026,514140,15.78,16.60,-0.0507,0.0327,0.0328,0.6266
04-MAY-2026,514165,5.83,5.97,-0.0237,0.0303,0.0303,0.5789
04-MAY-2026,514171,42.90,45.00,-0.0478,0.0419,0.0420,0.8024
04-MAY-2026,514177,77.88,77.88,0.0000,0.0276,0.0275,0.5254
04-MAY-2026,514197,5.31,5.58,-0.0496,0.0403,0.0403,0.7699
04-MAY-2026,514221,0.24,0.23,0.0426,0.0076,0.0081,0.1548
04-MAY-2026,514223,25.24,25.75,-0.0200,0.0399,0.0399,0.7623
04-MAY-2026,514236,0.10,0.10,0.0000,0.0000,0.0000,0.0000
04-MAY-2026,514238,1050.00,1035.05,0.0143,0.0305,0.0304,0.5808
04-MAY-2026,514240,7.85,7.86,-0.0013,0.0352,0.0351,0.6706
04-MAY-2026,514248,40.00,40.00,0.0000,0.0353,0.0352,0.6725
04-MAY-2026,514260,131.65,125.40,0.0486,0.0222,0.0224,0.4280
04-MAY-2026,514264,17.67,19.00,-0.0726,0.0429,0.0431,0.8234
04-MAY-2026,514266,53.94,53.50,0.0082,0.0243,0.0242,0.4623
04-MAY-2026,514272,110.30,109.10,0.0109,0.0294,0.0293,0.5598
04-MAY-2026,514280,130.60,130.00,0.0046,0.0444,0.0443,0.8464
04-MAY-2026,514302,158.05,156.40,0.0105,0.0338,0.0337,0.6438
04-MAY-2026,514312,39.90,41.85,-0.0477,0.0379,0.0380,0.7260
04-MAY-2026,514316,102.55,101.08,0.0144,0.0316,0.0315,0.6018
04-MAY-2026,514318,413.55,414.95,-0.0034,0.0214,0.0214,0.4088
04-MAY-2026,514322,93.17,98.00,-0.0505,0.0492,0.0493,0.9419
04-MAY-2026,514324,801.15,763.00,0.0488,0.0328,0.0329,0.6286
04-MAY-2026,514326,7.06,7.04,0.0028,0.0363,0.0362,0.6916
04-MAY-2026,514330,548.15,544.65,0.0064,0.0407,0.0406,0.7757
04-MAY-2026,514332,45.02,44.08,0.0211,0.0411,0.0410,0.7833
04-MAY-2026,514336,117.50,111.95,0.0484,0.0301,0.0302,0.5770
04-MAY-2026,514358,112.00,113.70,-0.0151,0.0468,0.0467,0.8922
04-MAY-2026,514360,31.13,31.21,-0.0026,0.0372,0.0371,0.7088
04-MAY-2026,514378,14.50,15.26,-0.0511,0.0359,0.0360,0.6878
04-MAY-2026,514386,11.74,11.36,0.0329,0.0389,0.0389,0.7432
04-MAY-2026,514400,23.76,24.00,-0.0101,0.0343,0.0342,0.6534
04-MAY-2026,514402,15.23,15.20,0.0020,0.0366,0.0365,0.6973
04-MAY-2026,514412,120.60,126.90,-0.0509,0.0323,0.0324,0.6190
04-MAY-2026,514414,19.02,18.65,0.0196,0.0208,0.0208,0.3974
04-MAY-2026,514428,318.45,316.20,0.0071,0.0264,0.0263,0.5025
04-MAY-2026,514440,25.68,27.03,-0.0512,0.0322,0.0323,0.6171
04-MAY-2026,514442,26.46,26.45,0.0004,0.0414,0.0413,0.7890
04-MAY-2026,514448,817.90,840.25,-0.0270,0.0200,0.0201,0.3840
04-MAY-2026,514454,31.65,31.55,0.0032,0.0338,0.0337,0.6438
04-MAY-2026,514460,13.87,14.59,-0.0506,0.0268,0.0270,0.5158
04-MAY-2026,514470,80.20,79.56,0.0080,0.0265,0.0265,0.5063
04-MAY-2026,515008,364.80,347.45,0.0487,0.0348,0.0349,0.6668
04-MAY-2026,515043,100.41,96.94,0.0352,0.0168,0.0169,0.3229
04-MAY-2026,515059,33.07,32.81,0.0079,0.0406,0.0405,0.7738
04-MAY-2026,515085,8.24,8.12,0.0147,0.0386,0.0385,0.7355
04-MAY-2026,515127,0.90,0.86,0.0455,0.0341,0.0341,0.6515
04-MAY-2026,516003,145.70,144.80,0.0062,0.0285,0.0285,0.5445
04-MAY-2026,516020,3.62,3.62,0.0000,0.0325,0.0324,0.6190
04-MAY-2026,516032,6.46,6.76,-0.0454,0.0395,0.0395,0.7546
04-MAY-2026,516038,237.30,247.95,-0.0439,0.0312,0.0312,0.5961
04-MAY-2026,516062,3.40,3.40,0.0000,0.0262,0.0262,0.5006
04-MAY-2026,516078,62.74,63.76,-0.0161,0.0372,0.0372,0.7107
04-MAY-2026,516096,160.00,166.25,-0.0383,0.0390,0.0390,0.7451
04-MAY-2026,516098,9.15,9.19,-0.0044,0.0368,0.0367,0.7012
04-MAY-2026,516106,6.53,6.40,0.0201,0.0334,0.0333,0.6362
04-MAY-2026,516108,93.32,95.30,-0.0210,0.0235,0.0235,0.4490
04-MAY-2026,516110,3.38,3.42,-0.0118,0.0270,0.0269,0.5139
04-MAY-2026,517035,174.15,170.60,0.0206,0.0365,0.0364,0.6954
04-MAY-2026,517044,33.25,33.25,0.0000,0.0291,0.0291,0.5560
04-MAY-2026,517063,121.05,119.85,0.0100,0.0362,0.0361,0.6897
04-MAY-2026,517077,51.80,51.80,0.0000,0.0300,0.0299,0.5712
04-MAY-2026,517096,84.47,77.89,0.0811,0.0407,0.0410,0.7833
04-MAY-2026,517119,22.74,22.96,-0.0096,0.0329,0.0328,0.6266
04-MAY-2026,517166,156.30,156.25,0.0003,0.0352,0.0351,0.6706
04-MAY-2026,517170,35.11,34.69,0.0120,0.0389,0.0388,0.7413
04-MAY-2026,517172,12.00,12.00,0.0000,0.0090,0.0090,0.1719
04-MAY-2026,517201,93.50,93.75,-0.0027,0.0362,0.0361,0.6897
04-MAY-2026,517230,24.27,23.12,0.0485,0.0319,0.0320,0.6114
04-MAY-2026,517236,81.91,83.59,-0.0203,0.0329,0.0328,0.6266
04-MAY-2026,517238,176.10,174.75,0.0077,0.0387,0.0386,0.7375
04-MAY-2026,517246,163.30,165.40,-0.0128,0.0394,0.0393,0.7508
04-MAY-2026,517258,142.00,143.50,-0.0105,0.0351,0.0350,0.6687
04-MAY-2026,517264,68.40,68.00,0.0059,0.0306,0.0305,0.5827
04-MAY-2026,517286,76.14,72.52,0.0487,0.0266,0.0268,0.5120
04-MAY-2026,517288,61.31,60.26,0.0173,0.0361,0.0360,0.6878
04-MAY-2026,517320,151.40,144.23,0.0485,0.0380,0.0381,0.7279
04-MAY-2026,517336,54.94,52.33,0.0487,0.0249,0.0251,0.4795
04-MAY-2026,517356,1.26,1.24,0.0160,0.0307,0.0307,0.5865
04-MAY-2026,517360,18.80,17.95,0.0463,0.0392,0.0393,0.7508
04-MAY-2026,517370,98.90,98.90,0.0000,0.0456,0.0455,0.8693
04-MAY-2026,517372,441.20,444.65,-0.0078,0.0241,0.0241,0.4604
04-MAY-2026,517393,8.76,8.35,0.0479,0.0367,0.0367,0.7012
04-MAY-2026,517397,23.73,24.97,-0.0509,0.0361,0.0362,0.6916
04-MAY-2026,517399,3.75,3.89,-0.0367,0.0349,0.0350,0.6687
04-MAY-2026,517415,7.89,8.06,-0.0213,0.0336,0.0336,0.6419
04-MAY-2026,517417,341.75,325.60,0.0484,0.0350,0.0351,0.6706
04-MAY-2026,517423,150.25,150.25,0.0000,0.0280,0.0280,0.5349
04-MAY-2026,517429,71.53,74.96,-0.0468,0.0321,0.0322,0.6152
04-MAY-2026,517431,22.75,22.41,0.0151,0.0544,0.0543,1.0374
04-MAY-2026,517437,115.00,116.00,-0.0087,0.0299,0.0298,0.5693
04-MAY-2026,517449,1203.90,1238.60,-0.0284,0.0305,0.0305,0.5827
04-MAY-2026,517477,337.20,339.25,-0.0061,0.0218,0.0217,0.4146
04-MAY-2026,517494,13.60,13.43,0.0126,0.0331,0.0330,0.6305
04-MAY-2026,517514,285.00,288.45,-0.0120,0.0401,0.0401,0.7661
04-MAY-2026,517546,51.18,49.85,0.0263,0.0390,0.0390,0.7451
04-MAY-2026,517554,1.00,0.97,0.0305,0.0319,0.0319,0.6094
04-MAY-2026,517564,45.23,47.61,-0.0513,0.0094,0.0100,0.1910
04-MAY-2026,518011,48.36,49.71,-0.0275,0.0412,0.0412,0.7871
04-MAY-2026,518053,58.43,61.50,-0.0512,0.0313,0.0314,0.5999
04-MAY-2026,518075,232.40,238.00,-0.0238,0.0314,0.0314,0.5999
04-MAY-2026,519014,17.47,16.64,0.0487,0.0326,0.0327,0.6247
04-MAY-2026,519031,162.05,162.05,0.0000,0.0225,0.0224,0.4280
04-MAY-2026,519064,182.80,192.40,-0.0512,0.0446,0.0446,0.8521
04-MAY-2026,519097,59.02,58.00,0.0174,0.0363,0.0363,0.6935
04-MAY-2026,519152,9804.40,9899.95,-0.0097,0.0230,0.0229,0.4375
04-MAY-2026,519174,12.37,13.02,-0.0512,0.0346,0.0347,0.6629
04-MAY-2026,519191,1.64,1.66,-0.0121,0.0369,0.0368,0.7031
04-MAY-2026,519214,4.93,5.18,-0.0495,0.0337,0.0338,0.6457
04-MAY-2026,519216,27.12,24.81,0.0890,0.0337,0.0342,0.6534
04-MAY-2026,519230,18.62,18.16,0.0250,0.0407,0.0407,0.7776
04-MAY-2026,519234,32.06,34.37,-0.0696,0.0423,0.0425,0.8120
04-MAY-2026,519238,39.00,39.17,-0.0043,0.0295,0.0294,0.5617
04-MAY-2026,519242,84.48,84.48,0.0000,0.0307,0.0307,0.5865
04-MAY-2026,519262,19.36,19.76,-0.0205,0.0404,0.0403,0.7699
04-MAY-2026,519279,6.06,6.37,-0.0499,0.0294,0.0295,0.5636
04-MAY-2026,519285,7.50,7.54,-0.0053,0.0322,0.0322,0.6152
04-MAY-2026,519287,38.42,38.21,0.0055,0.0307,0.0306,0.5846
04-MAY-2026,519295,212.00,206.50,0.0263,0.0242,0.0242,0.4623
04-MAY-2026,519299,47.21,45.88,0.0286,0.0402,0.0401,0.7661
04-MAY-2026,519307,0.98,0.98,0.0000,0.0401,0.0400,0.7642
04-MAY-2026,519331,36.58,36.88,-0.0082,0.0402,0.0401,0.7661
04-MAY-2026,519353,14.00,14.00,0.0000,0.0171,0.0171,0.3267
04-MAY-2026,519359,65.06,65.39,-0.0051,0.0346,0.0345,0.6591
04-MAY-2026,519367,499.95,480.00,0.0407,0.0324,0.0325,0.6209
04-MAY-2026,519413,24.96,24.96,0.0000,0.0093,0.0093,0.1777
04-MAY-2026,519415,48.36,48.36,0.0000,0.0107,0.0107,0.2044
04-MAY-2026,519421,201.75,202.45,-0.0035,0.0227,0.0227,0.4337
04-MAY-2026,519439,27.64,27.64,0.0000,0.0119,0.0119,0.2273
04-MAY-2026,519457,39.59,38.32,0.0326,0.0331,0.0331,0.6324
04-MAY-2026,519463,499.55,498.90,0.0013,0.0389,0.0388,0.7413
04-MAY-2026,519471,164.00,162.40,0.0098,0.0386,0.0385,0.7355
04-MAY-2026,519475,70.00,70.00,0.0000,0.0295,0.0294,0.5617
04-MAY-2026,519477,1711.20,1629.75,0.0488,0.0391,0.0392,0.7489
04-MAY-2026,519479,11.49,11.50,-0.0009,0.0352,0.0351,0.6706
04-MAY-2026,519483,22.18,22.18,0.0000,0.0469,0.0468,0.8941
04-MAY-2026,519500,9.80,9.84,-0.0041,0.0369,0.0368,0.7031
04-MAY-2026,519506,24.85,24.85,0.0000,0.0312,0.0311,0.5942
04-MAY-2026,519532,9.85,9.86,-0.0010,0.0256,0.0256,0.4891
04-MAY-2026,519566,159.00,156.85,0.0136,0.0300,0.0300,0.5731
04-MAY-2026,519574,49.94,49.99,-0.0010,0.0378,0.0377,0.7203
04-MAY-2026,519604,21.94,19.97,0.0941,0.0459,0.0462,0.8826
04-MAY-2026,519606,106.10,104.15,0.0185,0.0305,0.0305,0.5827
04-MAY-2026,519612,64.74,61.66,0.0487,0.0385,0.0385,0.7355
04-MAY-2026,520075,121.00,115.20,0.0491,0.0219,0.0221,0.4222
04-MAY-2026,520081,17.00,17.00,0.0000,0.0198,0.0198,0.3783
04-MAY-2026,520121,14.97,14.97,0.0000,0.0348,0.0347,0.6629
04-MAY-2026,520123,71.11,67.52,0.0518,0.0322,0.0323,0.6171
